,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,370.0,418.0,473.0,553.0,579.0,700.0,346.0,695.0,760.0,931.0,1345.0,1236.0,1128
Expenses,366.0,416.0,470.0,549.0,573.0,694.0,346.0,692.0,744.0,895.0,1297.0,1230.0,1129
Operating Profit,4.0,2.0,3.0,3.0,6.0,6.0,0.0,2.0,16.0,36.0,48.0,6.0,-1
OPM %,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,0.0,-0
Other Income,1.0,1.0,2.0,2.0,3.0,8.0,6.0,5.0,2.0,8.0,5.0,3.0,5
Interest,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,3.0,2.0,1.0,3.0,3
Depreciation,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2
Profit before tax,0.0,1.0,2.0,2.0,7.0,11.0,4.0,2.0,13.0,41.0,50.0,4.0,-1
Tax %,55.0,0.0,27.0,-13.0,28.0,35.0,75.0,125.0,24.0,38.0,15.0,42.0,
Net Profit,0.0,1.0,1.0,3.0,5.0,7.0,1.0,-0.0,10.0,25.0,42.0,2.0,-1
EPS in Rs,0.04,0.07,0.18,0.33,0.66,0.92,0.12,-0.05,1.22,3.12,5.24,0.28,-0.16
