,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1775.0,2029.0,2439.0,2637.0,2595.0,2834.0,3514.0,4038.0,4093.0,3731.0,5081.0,5428.0,4839
Expenses,1569.0,1780.0,2075.0,2235.0,2134.0,2324.0,3008.0,3270.0,3191.0,2813.0,4168.0,4620.0,4180
Operating Profit,205.0,249.0,364.0,402.0,461.0,510.0,505.0,768.0,902.0,918.0,913.0,807.0,659
OPM %,12.0,12.0,15.0,15.0,18.0,18.0,14.0,19.0,22.0,25.0,18.0,15.0,14
Other Income,12.0,22.0,36.0,9.0,37.0,57.0,30.0,38.0,83.0,109.0,82.0,86.0,83
Interest,43.0,33.0,33.0,26.0,28.0,25.0,13.0,7.0,9.0,9.0,9.0,8.0,8
Depreciation,44.0,51.0,58.0,60.0,66.0,95.0,110.0,119.0,130.0,136.0,177.0,198.0,207
Profit before tax,130.0,186.0,308.0,326.0,404.0,446.0,412.0,680.0,845.0,882.0,810.0,688.0,526
Tax %,27.0,31.0,29.0,31.0,32.0,28.0,32.0,36.0,21.0,25.0,25.0,26.0,
Net Profit,91.0,120.0,219.0,240.0,274.0,323.0,281.0,436.0,671.0,660.0,605.0,507.0,388
EPS in Rs,30.71,40.38,73.9,81.13,92.44,108.88,93.21,145.72,224.69,221.64,204.23,174.19,132.93
