,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0,183.0,185.0,205.0,186.0,191.0,202.0,191.0,180.0,224.0,246.0,201.0,158
Expenses,0,161.0,159.0,174.0,163.0,165.0,175.0,174.0,184.0,203.0,231.0,209.0,169
Operating Profit,0,22.0,27.0,31.0,23.0,26.0,27.0,17.0,-4.0,21.0,15.0,-8.0,-11
OPM %,,12.0,14.0,15.0,12.0,14.0,13.0,9.0,-2.0,9.0,6.0,-4.0,-7
Other Income,0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,-1.0,4.0,3.0,3
Interest,0,8.0,10.0,10.0,11.0,8.0,8.0,10.0,9.0,6.0,6.0,7.0,8
Depreciation,0,3.0,3.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,2.0,3
Profit before tax,0,11.0,14.0,17.0,9.0,16.0,17.0,6.0,-16.0,10.0,10.0,-15.0,-18
Tax %,32,15.0,18.0,29.0,12.0,25.0,28.0,11.0,34.0,28.0,25.0,29.0,
Net Profit,0,9.0,12.0,12.0,8.0,12.0,12.0,5.0,-11.0,7.0,8.0,-11.0,-13
EPS in Rs,,24.95,32.91,33.91,22.25,33.82,33.27,13.82,-25.9,15.46,16.67,-23.29,-27.62
