,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,15.0,13.0,18.0,16.0,16.0,20.0,27.0,35.0,58.0,49.0,71.0,90.0,111
Expenses,13.0,10.0,14.0,14.0,14.0,16.0,22.0,26.0,47.0,35.0,53.0,67.0,82
Operating Profit,3.0,2.0,5.0,2.0,2.0,4.0,5.0,9.0,11.0,14.0,18.0,23.0,30
OPM %,17.0,19.0,25.0,13.0,12.0,21.0,19.0,25.0,19.0,28.0,25.0,26.0,27
Other Income,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,4.0,3.0,3
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,4
Profit before tax,2.0,2.0,5.0,2.0,2.0,4.0,6.0,9.0,13.0,13.0,18.0,23.0,28
Tax %,32.0,33.0,32.0,33.0,34.0,33.0,28.0,28.0,24.0,25.0,26.0,25.0,
Net Profit,2.0,1.0,3.0,1.0,1.0,3.0,5.0,6.0,10.0,10.0,13.0,17.0,22
EPS in Rs,9.94,9.25,20.06,7.94,6.75,16.5,3.66,4.88,7.52,7.62,10.47,13.3,16.82
