,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,906.0,947.0,966.0,1135.0,1151.0,1263.0,1431.0,1598.0,1580.0,1638.0,2013.0,2541.0,2604
Expenses,745.0,794.0,821.0,954.0,966.0,1070.0,1183.0,1326.0,1315.0,1314.0,1612.0,2040.0,2091
Operating Profit,161.0,153.0,145.0,181.0,184.0,193.0,248.0,272.0,265.0,324.0,400.0,501.0,513
OPM %,18.0,16.0,15.0,16.0,16.0,15.0,17.0,17.0,17.0,20.0,20.0,20.0,20
Other Income,11.0,10.0,12.0,17.0,22.0,31.0,26.0,35.0,40.0,51.0,53.0,53.0,68
Interest,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,8.0,10
Depreciation,21.0,24.0,32.0,42.0,43.0,42.0,45.0,45.0,58.0,54.0,53.0,60.0,64
Profit before tax,148.0,136.0,122.0,154.0,161.0,180.0,227.0,260.0,243.0,317.0,396.0,486.0,507
Tax %,31.0,28.0,31.0,32.0,34.0,33.0,34.0,35.0,24.0,25.0,25.0,26.0,
Net Profit,103.0,97.0,84.0,104.0,106.0,121.0,151.0,169.0,184.0,238.0,295.0,362.0,378
EPS in Rs,9.3,8.79,7.58,9.32,9.51,10.78,13.53,15.1,16.48,21.6,26.7,32.69,34.16
