,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.04,1.97,1.19,0.62,0.00,0.47,0.71,0.32,0.00,0.00,1.09,0.54,0.90
Expenses,0.11,1.6,1.73,0.44,0.25,0.28,0.33,0.15,0.07,0.04,0.11,0.11,0.33
Operating Profit,-0.07,0.37,-0.54,0.18,-0.25,0.19,0.38,0.17,-0.07,-0.04,0.98,0.43,0.57
OPM %,-175.0,18.78,-45.38,29.03,,40.43,53.52,53.12,,,89.91,79.63,63.33
Other Income,0.09,0.1,0.86,0.1,0.53,0.1,0.0,0.02,0.05,0.00,0.0,0.01,0.00
Interest,0.0,0.0,0.0,0.25,0.24,0.24,0.32,0.32,0.28,0.29,0.48,0.42,0.57
Depreciation,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.00
Profit before tax,0.02,0.47,0.32,0.03,0.04,0.05,0.06,-0.13,-0.30,-0.33,0.5,0.02,0.00
Tax %,50.0,29.79,31.25,33.33,25.00,80.0,33.33,0.0,0.00,0.00,0.0,0.0,
Net Profit,0.01,0.32,0.22,0.02,0.02,0.02,0.05,-0.13,-0.30,-0.33,0.5,0.02,0.00
EPS in Rs,10.0,320.0,220.0,0.04,0.03,0.03,0.07,-0.17,-0.40,-0.44,0.67,0.03,0.00
