,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,127.0,60.0,35.0,55.0,100.0,104.0,140.0,124.0,139.0,101.0,86.0,96.0,86
Expenses,110.0,48.0,39.0,59.0,93.0,92.0,126.0,124.0,137.0,99.0,87.0,105.0,92
Operating Profit,16.0,12.0,-4.0,-4.0,7.0,12.0,14.0,0.0,2.0,2.0,-1.0,-9.0,-6
OPM %,13.0,20.0,-11.0,-7.0,7.0,11.0,10.0,0.0,1.0,2.0,-1.0,-9.0,-7
Other Income,1.0,12.0,-3.0,-6.0,-17.0,0.0,32.0,6.0,3.0,7.0,9.0,-4.0,-9
Interest,6.0,10.0,14.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1
Depreciation,7.0,14.0,15.0,12.0,10.0,6.0,7.0,7.0,9.0,7.0,7.0,7.0,7
Profit before tax,3.0,0.0,-35.0,-22.0,-22.0,5.0,38.0,-2.0,-6.0,1.0,0.0,-22.0,-23
Tax %,66.0,1357.0,18.0,-0.0,0.0,-327.0,32.0,19.0,17.0,-39.0,4000.0,23.0,
Net Profit,1.0,-4.0,-29.0,-22.0,-22.0,22.0,26.0,-2.0,-5.0,1.0,-4.0,-17.0,-16
EPS in Rs,0.63,-1.56,-11.95,-9.2,-5.76,4.98,4.29,-0.11,-0.33,0.19,-0.62,-2.38,-2.27
