,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.08,0.35,5.11,1.5,4.01,0.1,0.13,0.00,0.00,0.00,0.00,0.00,0.0
Expenses,0.12,0.22,8.24,1.84,5.56,0.48,0.62,0.33,0.09,-0.10,-0.19,0.27,0.15
Operating Profit,-0.04,0.13,-3.13,-0.34,-1.55,-0.38,-0.49,-0.33,-0.09,0.10,0.19,-0.27,-0.15
OPM %,-50.0,37.14,-61.25,-22.67,-38.65,-380.0,-376.92,,,,,,
Other Income,0.0,0.14,0.1,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.01,0.00,0.0
Interest,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.00,0.08,0.00,0.00,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,0.0
Profit before tax,-0.04,0.27,-3.03,-0.35,-1.55,-0.38,-0.49,-0.34,-0.09,0.02,0.20,-0.27,-0.15
Tax %,0.0,11.11,0.0,0.0,0.0,0.0,0.0,-5.88,0.00,0.00,0.00,0.00,
Net Profit,-0.04,0.25,-3.03,-0.35,-1.55,-0.38,-0.49,-0.36,-0.09,0.02,0.20,-0.27,-0.15
EPS in Rs,-1.67,10.42,-3.66,-0.42,-1.87,-0.46,-0.59,-0.43,-0.11,0.02,0.24,-0.33,-0.18
