,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,58.37,20.71,-0.00,-0.00,-0.00,-0.00,0.24,0.16,-0.00,0.07,0.44,0.32,0.35
Expenses,60.61,25.07,0.87,0.36,0.08,2.63,0.27,0.41,0.45,0.39,0.81,0.36,0.37
Operating Profit,-2.24,-4.36,-0.87,-0.36,-0.08,-2.63,-0.03,-0.25,-0.45,-0.32,-0.37,-0.04,-0.02
OPM %,-3.84,-21.05,,,,,-12.5,-156.25,,-457.14,-84.09,-12.5,-5.71
Other Income,2.51,-1.11,0.58,0.14,-0.00,12.04,0.64,0.5,0.48,0.98,0.33,0.08,0.10
Interest,0.22,0.05,0.01,-0.00,0.01,1.10,0.07,-0.0,-0.00,0.01,-0.0,-0.0,0.14
Depreciation,0.6,0.56,0.05,0.09,0.06,0.05,0.04,0.02,0.01,0.05,0.05,0.03,0.00
Profit before tax,-0.55,-6.08,-0.35,-0.31,-0.15,8.26,0.5,0.23,0.02,0.6,-0.09,0.01,-0.06
Tax %,-0.0,-0.16,-0.00,-0.00,-0.00,-0.00,-0.0,-0.0,-0.00,-0.0,-0.0,-0.0,
Net Profit,-0.55,-6.09,-0.35,-0.30,-0.15,8.26,0.5,0.23,0.02,0.6,-0.09,0.01,-0.06
EPS in Rs,-0.06,-0.61,-0.04,-0.03,-0.02,0.83,0.05,0.02,0.00,0.06,-0.01,0.0,-0.01
