,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,419.0,305.0,245.0,335.0,308.0,283.0,379.0,622.0,525.0,518.0,954.0,1100.0,1066
Expenses,356.0,264.0,212.0,295.0,289.0,250.0,323.0,530.0,447.0,439.0,821.0,949.0,901
Operating Profit,63.0,41.0,33.0,41.0,19.0,34.0,55.0,92.0,78.0,80.0,133.0,151.0,164
OPM %,15.0,13.0,13.0,12.0,6.0,12.0,15.0,15.0,15.0,15.0,14.0,14.0,15
Other Income,0.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,4.0,19.0,16.0,18.0,30
Interest,23.0,18.0,19.0,11.0,17.0,15.0,23.0,30.0,34.0,30.0,40.0,45.0,45
Depreciation,7.0,8.0,9.0,16.0,15.0,16.0,18.0,22.0,27.0,30.0,39.0,45.0,49
Profit before tax,33.0,16.0,7.0,15.0,-11.0,5.0,16.0,40.0,20.0,39.0,71.0,80.0,101
Tax %,33.0,38.0,38.0,38.0,16.0,16.0,31.0,41.0,14.0,25.0,26.0,26.0,
Net Profit,22.0,10.0,4.0,9.0,-10.0,4.0,11.0,24.0,17.0,29.0,52.0,59.0,73
EPS in Rs,8.3,3.65,1.56,3.46,-3.54,1.6,3.78,7.95,5.34,8.98,16.19,18.36,22.93
