,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,27.5,27.5,27.5,27.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5,47.5
Reserves,102.35,102.7,90.81,77.18,101.89,75.38,60.96,52.55,46.59,41.92,51.62,55.9,57.23
Preference Capital,33.5,33.5,33.5,0.0,0.0,0.0,23.64,23.83,24.05,24.29,24.56,24.86,
Borrowings,189.44,258.97,297.84,140.39,130.82,166.03,141.74,141.57,135.85,138.6,135.6,133.63,156.53
Other Liabilities,86.27,77.17,71.4,246.27,231.71,111.07,109.69,103.45,115.92,117.5,117.79,119.15,94.92
Total Liabilities,405.56,466.34,487.55,491.34,511.92,399.98,359.89,345.07,345.86,345.52,352.51,356.18,356.18
Fixed Assets,94.48,90.63,230.36,217.01,206.61,196.88,203.29,192.13,181.85,171.77,161.54,151.24,146.1
CWIP,249.24,321.02,213.59,239.19,244.18,46.94,29.71,29.71,29.71,29.71,29.71,29.71,29.71
Investments,0.19,0.19,0.19,0.19,0.02,25.97,12.31,12.31,12.31,12.31,12.29,12.29,12.29
Other Assets,61.65,54.5,43.41,34.95,61.11,130.19,114.58,110.92,121.99,131.73,148.97,162.94,168.08
Total Assets,405.56,466.34,487.55,491.34,511.92,399.98,359.89,345.07,345.86,345.52,352.51,356.18,356.18
