,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,65.87,51.35,48.74,37.65,150.05,115.02,59.91,34.94,29.94,31.29,42.98,37.44,30.07
Expenses,48.86,40.28,15.21,10.2,138.86,106.0,39.9,19.53,17.55,14.61,12.36,12.65,13.18
Operating Profit,17.01,11.07,33.53,27.45,11.19,9.02,20.01,15.41,12.39,16.68,30.62,24.79,16.89
OPM %,25.82,21.56,68.79,72.91,7.46,7.84,33.4,44.1,41.38,53.31,71.24,66.21,56.17
Other Income,9.84,3.61,5.97,7.82,4.94,37.43,2.08,3.82,2.02,2.22,2.54,4.6,2.50
Interest,11.54,10.59,41.71,36.83,19.7,30.48,20.54,19.74,18.32,18.78,14.92,13.79,10.66
Depreciation,6.26,6.55,10.19,11.86,11.03,10.9,11.7,11.16,10.46,10.36,10.32,10.31,10.28
Profit before tax,9.05,-2.46,-12.4,-13.42,-14.6,5.07,-10.15,-11.67,-14.37,-10.24,7.92,5.29,-1.55
Tax %,20.88,218.7,17.02,-3.8,-3.49,21.7,-29.16,39.5,68.82,38.18,-20.58,20.42,
Net Profit,7.16,2.93,-10.28,-13.94,-15.11,3.98,-13.11,-7.05,-4.48,-6.32,9.54,4.21,-2.70
EPS in Rs,2.6,1.07,-3.74,-5.07,-3.18,0.98,-2.45,-1.17,-0.64,-1.01,2.01,0.89,-0.73
