,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.27,43.32,28.16,3.83,9.96,21.86,18.51,20.1,18.34,22.6,21.13,3.16,1.51
Expenses,1.35,43.39,28.13,3.8,9.91,21.77,18.44,20.65,18.95,22.41,21.89,3.38,1.60
Operating Profit,-0.08,-0.07,0.03,0.03,0.05,0.09,0.07,-0.55,-0.61,0.19,-0.76,-0.22,-0.09
OPM %,-6.3,-0.16,0.11,0.78,0.5,0.41,0.38,-2.74,-3.33,0.84,-3.6,-6.96,-5.96
Other Income,0.1,-0.23,0.03,0.01,-2.25,-0.0,0.04,0.4,0.53,0.28,0.78,0.02,0.05
Interest,-0.0,0.01,-0.0,-0.0,-0.0,0.03,0.03,0.01,0.03,0.03,0.05,0.01,0.00
Depreciation,-0.0,0.04,0.05,0.07,0.06,0.05,0.04,0.03,0.03,0.06,0.13,0.12,0.06
Profit before tax,0.02,-0.35,0.01,-0.03,-2.26,0.01,0.04,-0.19,-0.14,0.38,-0.16,-0.33,-0.10
Tax %,50.0,-0.0,-0.0,-0.0,-0.0,300.0,-75.0,-5.26,-0.0,2.63,-0.0,6.06,
Net Profit,0.01,-0.35,-0.0,-0.03,-2.26,-0.01,0.07,-0.2,-0.15,0.37,-0.16,-0.3,-0.06
EPS in Rs,0.01,-0.35,-0.0,-0.03,-2.26,-0.01,0.07,-0.2,-0.15,0.37,-0.16,-0.3,-0.06
