,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.04,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.00,0.00,0.00,0.00,0.0
Expenses,0.11,0.08,0.1,0.12,0.17,0.21,0.1,0.1,0.10,0.12,0.12,0.88,0.9400000000000001
Operating Profit,-0.07,-0.07,-0.09,-0.11,-0.15,-0.19,-0.07,-0.08,-0.10,-0.12,-0.12,-0.88,-0.9400000000000001
OPM %,-175.0,-700.0,-900.0,-1100.0,-750.0,-950.0,-233.33,-400.0,,,,,
Other Income,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.00,-0.01,0.00,2.50,2.43
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.05,0.00,0.00,0.0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.0
Profit before tax,-0.07,-0.07,-0.09,-0.11,-0.15,-0.19,-0.05,-0.08,-0.10,-0.18,-0.12,1.62,1.49
Tax %,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,10.49,
Net Profit,-0.07,-0.07,-0.09,-0.11,-0.15,-0.19,-0.05,-0.08,-0.10,-0.18,-0.12,1.45,1.49
EPS in Rs,-0.22,-0.22,-0.28,-0.35,-0.47,-0.6,-0.16,-0.25,-0.31,-0.56,-0.38,4.55,4.68
