,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,2359.0,2813.0,3282.0,3144.0,2867.0,3156.0,3258.0,3746.0,4619.0,5395.0,5797.0,6204.0,6677
Expenses,1894.0,2248.0,2539.0,2604.0,2573.0,2705.0,2803.0,3051.0,3715.0,3843.0,4472.0,5272.0,5651
Operating Profit,465.0,565.0,743.0,541.0,294.0,451.0,455.0,695.0,904.0,1552.0,1325.0,932.0,1026
OPM %,20.0,20.0,23.0,17.0,10.0,14.0,14.0,19.0,20.0,29.0,23.0,15.0,15
Other Income,11.0,13.0,21.0,32.0,21.0,11.0,41.0,56.0,65.0,59.0,54.0,123.0,151
Interest,44.0,36.0,30.0,32.0,35.0,27.0,28.0,22.0,20.0,12.0,11.0,48.0,105
Depreciation,67.0,87.0,103.0,180.0,163.0,173.0,178.0,182.0,210.0,209.0,232.0,262.0,296
Profit before tax,364.0,454.0,631.0,361.0,117.0,262.0,291.0,546.0,739.0,1389.0,1136.0,745.0,776
Tax %,24.0,29.0,24.0,28.0,18.0,26.0,18.0,19.0,18.0,17.0,20.0,34.0,
Net Profit,277.0,324.0,479.0,254.0,93.0,195.0,239.0,442.0,604.0,1141.0,890.0,479.0,488
EPS in Rs,11.01,12.82,18.96,10.07,3.69,7.71,9.49,17.6,23.99,44.94,34.85,18.58,19.41
