,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.22,-0.00,2.08,10.21,0.65,0.47,0.18,24.94,13.09,6.37,4.66,3.82,21.73
Expenses,0.22,0.03,2.15,10.33,0.93,0.75,0.62,25.18,13.79,6.53,5.25,3.07,19.23
Operating Profit,-0.00,-0.03,-0.07,-0.12,-0.28,-0.28,-0.44,-0.24,-0.7,-0.16,-0.59,0.75,2.50
OPM %,-0.00,,-3.37,-1.18,-43.08,-59.57,-244.44,-0.96,-5.35,-2.51,-12.66,19.63,11.50
Other Income,-0.00,0.04,0.11,0.27,0.39,0.3,0.42,0.26,0.71,0.12,0.41,0.52,0.36
Interest,-0.00,-0.00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.06,0.03,0.02,0.05,0.06
Depreciation,-0.00,-0.00,0.01,0.04,-0.0,-0.0,-0.0,-0.0,0.01,-0.0,-0.0,-0.0,0.00
Profit before tax,-0.00,0.01,0.03,0.11,0.11,0.02,-0.02,0.02,-0.06,-0.07,-0.2,1.22,2.80
Tax %,,-0.00,33.33,27.27,27.27,-0.0,-0.0,50.0,-0.0,85.71,10.0,16.39,
Net Profit,-0.00,0.01,0.02,0.08,0.07,0.01,-0.01,0.01,-0.05,-0.01,-0.18,1.01,2.19
EPS in Rs,,,0.04,0.15,0.13,0.02,-0.02,0.02,-0.09,-0.02,-0.34,1.89,4.10
