,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,11.11,21.39,27.97,11.04,9.16,0.4,0.00,0.08,0.1,0.17,0.2,0.08,0.10
Expenses,8.15,17.43,23.45,7.67,8.4,3.61,2.71,4.94,0.26,0.23,0.34,0.24,0.20
Operating Profit,2.96,3.96,4.52,3.37,0.76,-3.21,-2.71,-4.86,-0.16,-0.06,-0.14,-0.16,-0.10
OPM %,26.64,18.51,16.16,30.53,8.3,-802.5,,-6075.0,-160.0,-35.29,-70.0,-200.0,-100.00
Other Income,-0.06,-0.04,0.0,0.0,0.0,0.01,0.12,0.0,0.0,0.0,0.0,0.0,0.00
Interest,0.05,0.02,0.03,0.0,0.02,0.02,0.01,0.0,0.0,0.01,0.01,0.0,0.00
Depreciation,2.33,3.16,3.79,3.04,1.84,1.15,1.06,0.49,0.25,0.03,0.02,0.01,0.00
Profit before tax,0.52,0.74,0.7,0.33,-1.1,-4.37,-3.66,-5.35,-0.41,-0.1,-0.17,-0.17,-0.10
Tax %,30.77,39.19,37.14,-54.55,24.55,5.26,4.10,2.06,9.76,150.0,0.0,0.0,
Net Profit,0.35,0.45,0.44,0.51,-0.83,-4.14,-3.52,-5.24,-0.37,0.05,-0.17,-0.18,-0.11
EPS in Rs,1.92,0.58,0.56,0.65,-1.06,-5.3,-4.51,-6.71,-0.47,0.06,-0.22,-0.23,-0.14
