,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.13,3.03,2.36,1.56,1.46,1.36,1.78,1.58,1.73,1.86,1.39,0.98,0.59
Expenses,0.88,2.26,2.07,1.43,1.96,1.21,1.43,1.42,1.41,1.55,1.26,1.46,1.32
Operating Profit,2.25,0.77,0.29,0.13,-0.5,0.15,0.35,0.16,0.32,0.31,0.13,-0.48,-0.73
OPM %,71.88,25.41,12.29,8.33,-34.25,11.03,19.66,10.13,18.5,16.67,9.35,-48.98,-123.73
Other Income,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.04,0.04
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.01,-0.0,-0.0,-0.0,-0.0,0.00
Depreciation,0.04,0.09,0.07,0.09,0.03,0.13,0.09,0.06,0.05,0.04,0.02,0.02,0.00
Profit before tax,2.21,0.68,0.22,0.04,-0.53,0.02,0.26,0.09,0.27,0.27,0.11,-0.46,-0.69
Tax %,31.22,32.35,31.82,75.0,-0.0,50.0,7.69,-233.33,-55.56,-103.7,27.27,26.09,
Net Profit,1.52,0.46,0.15,0.01,-0.52,0.02,0.25,0.3,0.42,0.55,0.08,-0.34,-0.57
EPS in Rs,1.41,0.42,0.14,0.01,-0.48,0.02,0.23,0.28,0.39,0.51,0.07,-0.31,-0.52
