,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,-0.02,0.03,0.04,0.05,0.1,0.09,0.05,0.08,0.08,0.13,0.11,0.00,0.0
Expenses,0.27,0.04,0.05,0.04,0.06,0.06,0.07,0.08,0.09,0.07,0.09,0.14,0.17
Operating Profit,-0.29,-0.01,-0.01,0.01,0.04,0.03,-0.02,0.00,-0.01,0.06,0.02,-0.14,-0.17
OPM %,,-33.33,-25.00,20.0,40.0,33.33,-40.0,0.00,-12.5,46.15,18.18,,
Other Income,0.19,0.02,0.01,0.0,0.05,0.0,0.0,0.00,0.0,0.0,0.0,0.24,0.06
Interest,0.00,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00,0.0
Depreciation,0.00,0.0,0.00,0.0,0.0,0.0,0.0,0.00,0.0,0.0,0.0,0.00,0.01
Profit before tax,-0.10,0.01,0.00,0.01,0.09,0.03,-0.02,0.00,-0.01,0.06,0.02,0.10,-0.12
Tax %,0.00,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.00,
Net Profit,-0.10,0.01,0.00,0.01,0.09,0.03,-0.02,0.00,-0.01,0.06,0.02,0.10,-0.12
EPS in Rs,-0.07,0.01,0.00,0.01,0.07,0.02,-0.01,0.00,-0.01,0.04,0.01,0.07,-0.08
