,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,283.0,373.0,395.0,498.0,593.0,613.0,698.0,816.0,890.0,904.0,1076.0,1432.0,1496
Expenses,242.0,318.0,333.0,416.0,492.0,516.0,613.0,711.0,764.0,770.0,920.0,1196.0,1246
Operating Profit,41.0,55.0,61.0,82.0,101.0,97.0,85.0,105.0,126.0,134.0,156.0,236.0,250
OPM %,15.0,15.0,16.0,17.0,17.0,16.0,12.0,13.0,14.0,15.0,15.0,16.0,17
Other Income,1.0,2.0,-0.0,-0.0,-0.0,1.0,2.0,1.0,2.0,3.0,2.0,27.0,9
Interest,13.0,16.0,18.0,17.0,20.0,22.0,25.0,28.0,37.0,37.0,33.0,44.0,48
Depreciation,18.0,20.0,24.0,22.0,25.0,29.0,35.0,36.0,48.0,52.0,55.0,61.0,63
Profit before tax,11.0,20.0,20.0,43.0,55.0,46.0,27.0,42.0,42.0,48.0,70.0,158.0,147
Tax %,32.0,34.0,37.0,25.0,31.0,30.0,25.0,31.0,14.0,29.0,30.0,26.0,
Net Profit,8.0,14.0,12.0,32.0,38.0,32.0,20.0,29.0,37.0,34.0,49.0,118.0,110
EPS in Rs,8.86,15.53,14.37,37.0,44.0,37.32,22.22,31.81,40.13,37.08,54.13,129.16,120.84
