,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Revenue,1879.0,2658.0,2822.0,3551.0,3952.0,3163.0,6405.0,4978.0,4847.0,5968.0,6991.0,8412.0,9077
Interest,515.0,1000.0,1169.0,1445.0,1690.0,1786.0,2730.0,2593.0,2413.0,2638.0,3011.0,3245.0,3490
Expenses,1091.0,1181.0,1178.0,1319.0,1362.0,689.0,2221.0,1435.0,1682.0,2239.0,2355.0,2936.0,3217
Financing Profit,273.0,477.0,475.0,787.0,900.0,689.0,1454.0,950.0,752.0,1090.0,1625.0,2231.0,2370
Financing Margin %,14.0,18.0,17.0,22.0,23.0,22.0,23.0,19.0,16.0,18.0,23.0,27.0,26
Other Income,7.0,7.0,13.0,-4.0,8.0,375.0,61.0,212.0,79.0,20.0,32.0,34.0,248
Depreciation,80.0,84.0,68.0,59.0,66.0,16.0,67.0,32.0,106.0,106.0,122.0,153.0,167
Profit before tax,200.0,400.0,420.0,724.0,843.0,1048.0,1448.0,1130.0,725.0,1005.0,1536.0,2113.0,2451
Tax %,32.0,30.0,31.0,34.0,34.0,22.0,30.0,30.0,31.0,24.0,23.0,24.0,
Net Profit,136.0,279.0,291.0,476.0,555.0,822.0,1021.0,796.0,503.0,761.0,1188.0,1608.0,1879
EPS in Rs,4.71,9.22,9.39,14.42,16.15,21.58,24.91,24.89,13.26,20.06,31.29,39.44,44.43
