,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1392.0,2008.0,2497.0,3090.0,4154.0,3924.0,5335.0,7152.0,7723.0,8500.0,13063.0,16166.0,17933
Expenses,1277.0,1849.0,2332.0,2908.0,3872.0,3590.0,4964.0,6759.0,7246.0,7821.0,12118.0,15143.0,16705
Operating Profit,115.0,160.0,165.0,182.0,282.0,334.0,371.0,393.0,478.0,679.0,946.0,1022.0,1228
OPM %,8.0,8.0,7.0,6.0,7.0,9.0,7.0,5.0,6.0,8.0,7.0,6.0,7
Other Income,0.0,1.0,2.0,4.0,-15.0,5.0,8.0,12.0,22.0,36.0,40.0,46.0,69
Interest,34.0,43.0,61.0,66.0,70.0,72.0,81.0,113.0,107.0,66.0,44.0,67.0,97
Depreciation,9.0,13.0,16.0,22.0,34.0,51.0,53.0,64.0,96.0,103.0,109.0,138.0,164
Profit before tax,72.0,105.0,89.0,98.0,163.0,216.0,244.0,227.0,296.0,546.0,832.0,863.0,1036
Tax %,32.0,35.0,34.0,35.0,38.0,30.0,35.0,35.0,14.0,25.0,26.0,26.0,
Net Profit,49.0,69.0,59.0,64.0,101.0,152.0,158.0,148.0,256.0,408.0,619.0,642.0,767
EPS in Rs,2.3,3.08,2.52,2.72,4.29,6.45,6.66,6.22,9.58,14.42,24.73,23.14,27.68
