,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,37.0,47.0,74.0,93.0,115.0,129.0,138.0,46.0,18.0,16.0,6.0,10.0,10
Expenses,29.0,36.0,58.0,77.0,95.0,105.0,114.0,41.0,30.0,17.0,9.0,8.0,7
Operating Profit,9.0,11.0,16.0,15.0,19.0,24.0,24.0,5.0,-12.0,-1.0,-3.0,2.0,3
OPM %,24.0,23.0,21.0,17.0,17.0,19.0,17.0,11.0,-64.0,-7.0,-50.0,19.0,30
Other Income,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,-7.0,-9.0,-13.0,-13
Interest,2.0,4.0,5.0,7.0,9.0,10.0,7.0,7.0,1.0,2.0,1.0,1.0,0
Depreciation,5.0,6.0,10.0,9.0,8.0,8.0,8.0,5.0,4.0,3.0,2.0,1.0,1
Profit before tax,1.0,2.0,1.0,1.0,4.0,8.0,10.0,-5.0,-16.0,-14.0,-14.0,-13.0,-12
Tax %,35.0,33.0,26.0,46.0,31.0,37.0,39.0,14.0,2.0,1.0,2.0,2.0,
Net Profit,1.0,1.0,1.0,1.0,3.0,5.0,6.0,-4.0,-15.0,-14.0,-14.0,-13.0,-11
EPS in Rs,2.06,2.12,1.26,1.01,4.1,4.73,4.17,-3.03,-10.52,-9.36,-9.74,-9.09,-7.82
