,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,62.0,44.0,36.0,28.0,38.0,47.0,60.0,61.0,41.0,55.0,84.0,89.0,77
Expenses,52.0,40.0,33.0,27.0,37.0,43.0,51.0,54.0,44.0,48.0,71.0,83.0,70
Operating Profit,9.0,4.0,3.0,1.0,1.0,4.0,9.0,7.0,-3.0,7.0,13.0,6.0,7
OPM %,15.0,8.0,7.0,5.0,3.0,8.0,15.0,11.0,-8.0,12.0,16.0,7.0,10
Other Income,0.0,0.0,1.0,1.0,3.0,6.0,3.0,2.0,1.0,33.0,9.0,6.0,12
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1
Profit before tax,9.0,3.0,3.0,2.0,3.0,9.0,12.0,9.0,-3.0,38.0,21.0,11.0,18
Tax %,32.0,35.0,28.0,22.0,21.0,19.0,32.0,14.0,14.0,22.0,21.0,26.0,
Net Profit,6.0,2.0,2.0,1.0,2.0,7.0,8.0,7.0,-3.0,30.0,17.0,8.0,15
EPS in Rs,11.39,4.33,3.83,2.65,4.72,7.59,8.33,7.52,-2.93,30.92,18.39,8.84,16.31
