,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,10,10,10,10,10,9,9.0,9.0
Reserves,12,13,14,15,43,53,51,57,52,77,85,91.0,101.0
Preference Capital,0,0,0,0,7,0,0,0,0,0,0,,
Borrowings,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Other Liabilities,13,8,7,4,15,14,11,9,9,8,15,14.0,13.0
Total Liabilities,30,27,27,24,63,77,72,76,71,94,109,114.0,123.0
Fixed Assets,2,2,2,3,9,9,8,2,2,1,3,2.0,2.0
CWIP,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0
Investments,3,8,8,10,35,45,34,39,35,57,70,84.0,95.0
Other Assets,25,17,16,12,19,24,29,35,33,35,36,28.0,26.0
Total Assets,30,27,27,24,63,77,72,76,71,94,109,114.0,123.0
