,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,21.79,3.6,4.19,2.62,3.16,0.24,0.66,2.06,2.08,1.83,0.59,1.97,1.72
Expenses,28.8,7.49,8.63,4.3,4.85,1.24,1.41,3.08,2.97,2.81,1.16,2.88,2.58
Operating Profit,-7.01,-3.89,-4.44,-1.68,-1.69,-1.0,-0.75,-1.02,-0.89,-0.98,-0.57,-0.91,-0.86
OPM %,-32.17,-108.06,-105.97,-64.12,-53.48,-416.67,-113.64,-49.51,-42.79,-53.55,-96.61,-46.19,-50.00
Other Income,0.33,-0.1,-1.47,0.01,-0.23,0.44,3.93,0.83,0.09,0.0,0.24,0.66,0.09
Interest,1.06,1.05,1.1,0.96,0.26,0.03,0.0,0.0,0.0,0.0,0.0,0.04,0.00
Depreciation,5.74,5.74,5.73,8.22,7.85,6.9,6.26,5.72,5.72,5.72,5.72,0.38,0.40
Profit before tax,-13.48,-10.78,-12.74,-10.85,-10.03,-7.49,-3.08,-5.91,-6.52,-6.7,-6.05,-0.67,-1.17
Tax %,0.0,0.0,0.0,-1.01,-0.3,0.0,-2.27,0.0,0.0,0.0,0.0,0.0,
Net Profit,-13.48,-10.78,-12.75,-10.95,-10.07,-7.49,-3.14,-5.91,-6.52,-6.7,-6.05,-0.67,-1.16
EPS in Rs,-1.37,-1.1,-1.3,-1.11,-1.02,-0.76,-0.32,-0.6,-0.66,-0.68,-0.62,-0.07,-0.12
