,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,105.0,87.0,88.0,99.0,70.0,71.0,77.0,97.0,72.0,69.0,91.0,111.0,106
Expenses,93.0,80.0,82.0,93.0,72.0,72.0,77.0,94.0,74.0,70.0,89.0,107.0,103
Operating Profit,11.0,7.0,6.0,7.0,-1.0,-2.0,-0.0,3.0,-2.0,-0.0,2.0,4.0,3
OPM %,11.0,8.0,7.0,7.0,-2.0,-2.0,-0.0,3.0,-2.0,-1.0,2.0,3.0,3
Other Income,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0
Depreciation,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,9.0,4.0,4.0,4.0,-2.0,-3.0,-1.0,2.0,-2.0,-1.0,2.0,5.0,5
Tax %,30.0,25.0,21.0,31.0,17.0,9.0,-17.0,20.0,9.0,7.0,-4.0,14.0,
Net Profit,7.0,3.0,4.0,3.0,-2.0,-3.0,-1.0,2.0,-2.0,-1.0,2.0,4.0,4
EPS in Rs,19.01,9.11,10.12,8.86,-4.54,-8.57,-3.42,5.61,-4.72,-2.88,4.8,12.48,11.89
