,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.92,1.07,2.45,8.4,12.09,18.17,19.65,25.22,3.49,0.41,6.07,19.79,38.36
Expenses,0.88,1.04,2.38,8.12,11.58,16.9,17.45,23.28,2.67,1.77,5.08,16.47,25.71
Operating Profit,0.04,0.03,0.07,0.28,0.51,1.27,2.2,1.94,0.82,-1.36,0.99,3.32,12.65
OPM %,4.35,2.8,2.86,3.33,4.22,6.99,11.2,7.69,23.5,-331.71,16.31,16.78,32.98
Other Income,0.01,0.02,0.0,0.01,0.02,0.02,0.02,0.04,0.09,0.02,0.01,0.02,0.02
Interest,0.0,0.0,0.0,0.16,0.34,0.5,0.7,0.11,0.42,0.27,0.63,0.46,0.51
Depreciation,0.03,0.03,0.03,0.08,0.08,0.13,0.16,0.25,0.28,0.22,0.17,0.23,0.30
Profit before tax,0.02,0.02,0.04,0.05,0.11,0.66,1.36,1.62,0.21,-1.83,0.2,2.65,11.86
Tax %,0.0,0.0,25.0,0.0,18.18,36.36,28.68,25.31,38.1,0.55,15.0,25.66,
Net Profit,0.01,0.01,0.03,0.04,0.08,0.42,0.97,1.21,0.13,-1.81,0.16,1.97,9.95
EPS in Rs,10.0,10.0,30.0,0.89,1.78,9.33,1.47,1.23,0.13,-1.84,0.16,2.01,9.26
