,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,45.0,52.0,52.0,53.0,44.0,55.0,87.0,117.0,83.0,92.0,125.0,152.0,129
Expenses,42.0,49.0,49.0,50.0,42.0,52.0,84.0,114.0,81.0,88.0,121.0,149.0,125
Operating Profit,2.0,3.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,3
OPM %,6.0,5.0,5.0,6.0,5.0,4.0,3.0,2.0,2.0,4.0,3.0,2.0,3
Other Income,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1
Interest,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2
Depreciation,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2
Tax %,-18.0,18.0,29.0,33.0,33.0,34.0,3.0,32.0,-5.0,30.0,23.0,25.0,
Net Profit,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1
EPS in Rs,0.36,0.43,0.57,0.64,0.6,0.6,1.34,1.16,1.26,3.04,3.44,2.04,1.51
