,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,31.01,26.05,17.61,15.17,5.1,17.32,7.66,28.93,18.11,6.13,3.08,1.96,2.09
Expenses,29.02,22.26,16.76,19.36,7.31,19.35,12.65,33.92,22.9,6.78,4.55,3.52,3.56
Operating Profit,1.99,3.79,0.85,-4.19,-2.21,-2.03,-4.99,-4.99,-4.79,-0.65,-1.47,-1.56,-1.47
OPM %,6.42,14.55,4.83,-27.62,-43.33,-11.72,-65.14,-17.25,-26.45,-10.6,-47.73,-79.59,-70.33
Other Income,1.42,1.48,1.56,1.52,1.25,3.45,0.97,0.9,0.87,0.95,1.29,1.97,0.90
Interest,0.78,0.11,0.14,0.4,0.2,0.44,0.24,0.66,0.43,0.46,0.63,0.7,0.84
Depreciation,0.55,0.55,0.61,0.29,0.25,0.45,0.31,0.22,0.16,0.11,0.09,0.08,0.08
Profit before tax,2.08,4.61,1.66,-3.36,-1.41,0.53,-4.57,-4.97,-4.51,-0.27,-0.9,-0.37,-1.49
Tax %,0.0,0.0,16.27,0.0,0.0,0.0,3.28,0.0,0.0,0.0,-4.44,0.0,
Net Profit,2.08,4.61,1.39,-3.36,-1.41,0.53,-4.43,-4.97,-4.5,-0.27,-0.94,-0.37,-1.49
EPS in Rs,1.04,2.3,0.69,-1.68,-0.7,0.26,-2.21,-2.48,-2.24,-0.13,-0.47,-0.18,-0.73
