,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,175.0,205.0,237.0,309.0,253.0,295.0,249.0,306.0,326.0,425.0,563.0,635.0,700
Expenses,156.0,190.0,220.0,287.0,232.0,280.0,237.0,289.0,303.0,396.0,527.0,667.0,723
Operating Profit,19.0,15.0,17.0,22.0,20.0,15.0,12.0,17.0,22.0,29.0,35.0,-32.0,-23
OPM %,11.0,7.0,7.0,7.0,8.0,5.0,5.0,6.0,7.0,7.0,6.0,-5.0,-3
Other Income,1.0,1.0,2.0,2.0,2.0,4.0,4.0,2.0,0.0,1.0,1.0,-11.0,-11
Interest,9.0,9.0,10.0,13.0,13.0,12.0,10.0,10.0,11.0,9.0,9.0,13.0,12
Depreciation,5.0,5.0,5.0,5.0,6.0,7.0,5.0,6.0,6.0,6.0,8.0,11.0,11
Profit before tax,6.0,2.0,3.0,5.0,4.0,0.0,1.0,4.0,6.0,14.0,19.0,-67.0,-57
Tax %,30.0,44.0,27.0,31.0,26.0,562.0,88.0,18.0,32.0,23.0,26.0,-7.0,
Net Profit,4.0,1.0,2.0,3.0,3.0,-1.0,0.0,3.0,4.0,11.0,14.0,-72.0,-63
EPS in Rs,1.76,0.53,0.78,1.43,1.39,-0.56,0.06,1.13,1.5,3.71,4.87,-24.58,-21.71
