,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3.35,2.89,2.59,3.28,2.77,1.53,2.19,2.52,2.48,5.85,0.84,1.57,1.89
Expenses,3.11,2.81,2.41,3.14,2.64,1.23,1.77,2.24,2.25,0.29,0.41,0.64,0.63
Operating Profit,0.24,0.08,0.18,0.14,0.13,0.3,0.42,0.28,0.23,5.56,0.43,0.93,1.26
OPM %,7.16,2.77,6.95,4.27,4.69,19.61,19.18,11.11,9.27,95.04,51.19,59.24,66.67
Other Income,0.01,-0.11,0.03,-0.0,0.02,-0.0,-0.0,0.01,-0.0,-0.0,1.52,-0.0,0.03
Interest,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.08,0.01,0.09,0.11,0.29,0.77
Depreciation,0.02,0.01,-0.0,0.02,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00
Profit before tax,0.23,-0.04,0.21,0.12,0.15,0.3,0.42,0.21,0.22,5.47,1.84,0.64,0.52
Tax %,30.43,-175.0,38.1,33.33,26.67,33.33,23.81,28.57,27.27,0.55,22.28,23.44,
Net Profit,0.16,-0.11,0.12,0.08,0.1,0.2,0.31,0.15,0.16,5.44,1.43,0.48,0.39
EPS in Rs,0.27,-0.18,0.2,0.13,0.17,0.33,0.52,0.25,0.27,9.05,2.38,0.8,0.65
