,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,669.0,726.0,734.0,705.0,760.0,777.0,761.0,665.0,539.0,486.0,778.0,851.0,761
Expenses,586.0,626.0,664.0,630.0,663.0,681.0,696.0,627.0,526.0,454.0,698.0,789.0,711
Operating Profit,83.0,100.0,70.0,75.0,97.0,96.0,65.0,38.0,13.0,32.0,80.0,62.0,50
OPM %,12.0,14.0,10.0,11.0,13.0,12.0,9.0,6.0,2.0,7.0,10.0,7.0,7
Other Income,9.0,5.0,16.0,9.0,13.0,3.0,6.0,6.0,3.0,14.0,-24.0,-4.0,-3
Interest,30.0,33.0,37.0,34.0,34.0,38.0,39.0,34.0,33.0,32.0,24.0,24.0,26
Depreciation,25.0,29.0,32.0,32.0,31.0,31.0,29.0,23.0,22.0,16.0,16.0,18.0,18
Profit before tax,38.0,42.0,17.0,18.0,44.0,31.0,3.0,-13.0,-39.0,-3.0,16.0,16.0,3
Tax %,26.0,28.0,31.0,34.0,32.0,36.0,-90.0,33.0,18.0,5.0,99.0,37.0,
Net Profit,28.0,30.0,12.0,12.0,30.0,20.0,5.0,-8.0,-32.0,-3.0,0.0,10.0,2
EPS in Rs,19.49,20.91,8.06,7.3,18.02,11.7,3.09,-5.06,-19.06,-1.69,0.12,5.53,1.02
