,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,12369.0,10358.0,11546.0,10088.0,9849.0,11844.0,6250.0,4504.0,4876.0,5645.0,6431.0,9017.0,9719
Expenses,10562.0,8836.0,10622.0,10290.0,10132.0,11474.0,8865.0,5879.0,4816.0,5074.0,6030.0,8427.0,9119
Operating Profit,1807.0,1522.0,925.0,-202.0,-284.0,370.0,-2614.0,-1376.0,60.0,571.0,401.0,590.0,600
OPM %,15.0,15.0,8.0,-2.0,-3.0,3.0,-42.0,-31.0,1.0,10.0,6.0,7.0,6
Other Income,186.0,-257.0,-568.0,27.0,80.0,377.0,528.0,111.0,2823.0,74.0,61.0,59.0,134
Interest,1038.0,868.0,959.0,922.0,976.0,958.0,519.0,560.0,511.0,384.0,393.0,591.0,765
Depreciation,1022.0,887.0,1076.0,991.0,776.0,955.0,240.0,221.0,211.0,209.0,208.0,238.0,248
Profit before tax,-67.0,-490.0,-1679.0,-2089.0,-1956.0,-1166.0,-2846.0,-2046.0,2161.0,52.0,-139.0,-180.0,-279
Tax %,55.0,24.0,12.0,13.0,8.0,1.0,23.0,0.0,10.0,325.0,1.0,-10.0,
Net Profit,-30.0,-374.0,-1479.0,-1814.0,-1809.0,-1152.0,-2204.0,-2037.0,1950.0,-117.0,-137.0,-197.0,-286
EPS in Rs,-0.46,-5.57,-22.02,-19.52,-19.48,-12.19,-8.89,-7.56,10.95,-0.54,-0.65,-0.93,-1.34
