,Mar 2007,Mar 2008,Mar 2009,Mar 2010,Mar 2011,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.23,6.60,-0.85,0.03,0.01,0.03,0.23,0.5,0.26,13.87,63.35,68.9,62.93
Expenses,6.49,9.44,14.56,1.83,1.43,1.55,1.79,2.29,2.53,14.03,63.51,68.68,62.78
Operating Profit,-6.26,-2.84,-15.41,-1.80,-1.42,-1.52,-1.56,-1.79,-2.27,-0.16,-0.16,0.22,0.15
OPM %,-2721.74,-43.03,,-6000.00,-14200.00,-5066.67,-678.26,-358.0,-873.08,-1.15,-0.25,0.32,0.24
Other Income,6.40,1.49,13.74,0.72,2.08,0.29,1.76,2.22,2.45,2.15,1.14,0.15,0.12
Interest,0.00,0.01,0.00,0.00,0.00,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.00
Depreciation,0.50,0.30,0.24,0.15,0.02,0.03,0.03,0.03,0.01,0.01,0.06,0.08,0.08
Profit before tax,-0.36,-1.66,-1.91,-1.23,0.64,-1.26,0.17,0.34,0.17,1.98,0.92,0.29,0.19
Tax %,22.22,0.60,2.09,2.44,9.38,-7.94,17.65,17.65,23.53,27.27,26.09,27.59,
Net Profit,-0.28,-1.65,-1.87,-1.20,0.58,-1.37,0.14,0.29,0.13,1.44,0.67,0.21,0.19
EPS in Rs,,,,,,-1.37,0.14,0.29,0.13,1.44,0.67,0.1,0.54
