,2012-09-01,2013-09-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,48,48,48,84,96,108,120,121,121,121,112,112,112
Reserves,36,42,45,49,52,66,131,147,173,171,146,148,124
Borrowings,5,5,7,40,19,3,3,4,13,18,32,41,41
Other Liabilities,100,36,79,59,14,155,109,193,141,73,135,98,96
Total Liabilities,189,131,178,231,181,332,363,466,448,384,425,399,373
Fixed Assets,10,9,8,7,6,6,9,9,9,10,10,10,10
CWIP,0,0,0,0,0,3,0,0,68,73,3,3,3
Investments,3,0,0,0,1,0,14,0,0,0,0,0,0
Other Assets,176,122,170,224,174,323,340,456,371,301,412,386,360
Total Assets,189,131,178,231,181,332,363,466,448,384,425,399,373
