,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.14,0.22,1.28,0.29,0.03,0.00,0.00,0.00,0.01,0.25,0.11,0.03,0.0
Expenses,0.12,0.23,0.83,0.11,0.06,0.05,0.06,0.06,0.21,0.1,0.12,0.15,0.1
Operating Profit,0.02,-0.01,0.45,0.18,-0.03,-0.05,-0.06,-0.06,-0.2,0.15,-0.01,-0.12,-0.1
OPM %,14.29,-4.55,35.16,62.07,-100.0,,,,-2000.0,60.0,-9.09,-400.0,
Other Income,0.03,0.03,0.04,0.02,0.08,0.08,0.13,0.26,0.0,0.03,0.03,0.07,0.18
Interest,0.01,0.0,0.01,0.02,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.0
Depreciation,0.01,0.01,0.01,0.01,0.01,0.01,0.00,0.00,0.0,0.0,0.0,0.0,0.0
Profit before tax,0.03,0.01,0.47,0.17,0.04,0.02,0.07,0.20,-0.2,0.18,0.02,-0.05,0.08
Tax %,0.0,0.0,27.66,23.53,25.0,50.00,14.29,15.00,0.0,0.0,0.0,60.0,
Net Profit,0.03,0.01,0.35,0.14,0.03,0.01,0.07,0.17,-0.2,0.17,0.02,-0.02,0.09
EPS in Rs,0.1,0.03,1.16,0.46,0.1,0.03,0.23,0.56,-0.66,0.56,0.07,-0.07,0.30000000000000004
