,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,27.0,0,0,9.0,98.0,121.0,166.0,251.0,204.0,154.0,240.0,295.0,235
Expenses,37.0,3,3,12.0,84.0,108.0,145.0,209.0,182.0,149.0,184.0,211.0,207
Operating Profit,-10.0,-3,-3,-3.0,13.0,13.0,21.0,42.0,22.0,5.0,56.0,84.0,28
OPM %,-37.0,,,-37.0,14.0,11.0,12.0,17.0,11.0,3.0,23.0,28.0,12
Other Income,2.0,4,0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,3
Interest,0.0,0,0,0.0,2.0,2.0,2.0,4.0,3.0,4.0,5.0,2.0,2
Depreciation,5.0,4,2,1.0,3.0,4.0,4.0,5.0,6.0,6.0,7.0,8.0,8
Profit before tax,-13.0,-4,-5,-4.0,9.0,8.0,15.0,34.0,14.0,-2.0,47.0,75.0,20
Tax %,35.0,12,9,82.0,21.0,55.0,42.0,32.0,25.0,15.0,31.0,29.0,
Net Profit,-8.0,-3,-4,-1.0,7.0,4.0,8.0,23.0,10.0,-2.0,32.0,53.0,15
EPS in Rs,-3.27,-1.28,-1.68,-0.27,2.98,1.43,3.37,9.14,4.09,-0.81,12.83,21.16,5.96
