,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,271.0,262.0,293.0,171.0,109.0,89.0,113.0,85.0,44.0,19.0,1.0,11.0,34
Expenses,237.0,222.0,255.0,147.0,90.0,79.0,108.0,83.0,44.0,15.0,26.0,101.0,126
Operating Profit,34.0,40.0,38.0,24.0,19.0,10.0,5.0,2.0,0.0,4.0,-25.0,-90.0,-92
OPM %,13.0,15.0,13.0,14.0,17.0,11.0,4.0,3.0,1.0,20.0,-2079.0,-805.0,-271
Other Income,25.0,3.0,2.0,4.0,6.0,1.0,6.0,12.0,6.0,3.0,32.0,-34.0,-33
Interest,36.0,33.0,35.0,41.0,45.0,36.0,47.0,3.0,1.0,1.0,1.0,0.0,0
Depreciation,9.0,9.0,9.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4
Profit before tax,14.0,2.0,-3.0,-19.0,-25.0,-30.0,-42.0,7.0,1.0,1.0,2.0,-128.0,-129
Tax %,23.0,15.0,19.0,0.0,1.0,1.0,2.0,9.0,-272.0,-40.0,107.0,-5.0,
Net Profit,11.0,2.0,-3.0,-19.0,-25.0,-29.0,-41.0,6.0,3.0,2.0,-0.0,-134.0,-135
EPS in Rs,7.94,1.18,-2.03,-13.98,-18.47,-21.78,-30.22,4.58,2.54,1.27,-0.13,-99.61,-99.87
