,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,406.0,458.0,606.0,331.0,374.0,470.0,447.0,299.0,484.0,625.0,835.0,657.0,805.0
Expenses,372.0,409.0,554.0,295.0,336.0,435.0,419.0,309.0,442.0,570.0,781.0,636.0,730.0
Operating Profit,34.0,48.0,53.0,36.0,38.0,36.0,27.0,-10.0,42.0,55.0,54.0,21.0,75.0
OPM %,8.0,11.0,9.0,11.0,10.0,8.0,6.0,-3.0,9.0,9.0,7.0,3.0,9.0
Other Income,7.0,5.0,13.0,6.0,6.0,9.0,10.0,6.0,13.0,7.0,11.0,39.0,8.0
Interest,30.0,27.0,24.0,26.0,26.0,25.0,23.0,22.0,30.0,32.0,31.0,35.0,37.0
Depreciation,9.0,9.0,10.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
Profit before tax,1.0,18.0,32.0,7.0,9.0,11.0,6.0,-35.0,16.0,22.0,26.0,17.0,38.0
Tax %,36.0,-1.0,39.0,29.0,36.0,85.0,-4.0,35.0,16.0,48.0,31.0,13.0,42.0
Net Profit,1.0,18.0,20.0,5.0,6.0,2.0,6.0,-23.0,14.0,11.0,18.0,15.0,22.0
EPS in Rs,0.03,0.53,0.61,0.15,0.18,0.05,0.19,-0.7,0.42,0.35,0.54,0.45,0.68
