,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,175.0,182.0,154.0,83.0,96.0,94.0,106.0,100.0,97.0,51.0,70.0,114.0,128
Expenses,153.0,158.0,135.0,82.0,84.0,79.0,95.0,85.0,90.0,52.0,59.0,105.0,125
Operating Profit,22.0,23.0,19.0,1.0,12.0,15.0,12.0,15.0,7.0,-1.0,11.0,10.0,3
OPM %,13.0,13.0,12.0,1.0,12.0,16.0,11.0,15.0,7.0,-3.0,16.0,8.0,2
Other Income,4.0,6.0,3.0,0.0,-4.0,-8.0,-16.0,2.0,5.0,2.0,2.0,1.0,-1
Interest,13.0,17.0,17.0,16.0,12.0,10.0,9.0,7.0,10.0,6.0,5.0,4.0,3
Depreciation,4.0,5.0,5.0,3.0,3.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4
Profit before tax,10.0,7.0,1.0,-17.0,-8.0,-5.0,-15.0,6.0,-3.0,-9.0,4.0,3.0,-6
Tax %,25.0,39.0,85.0,4.0,18.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,
Net Profit,8.0,5.0,0.0,-17.0,-6.0,-5.0,-15.0,6.0,-3.0,-9.0,4.0,3.0,-6
EPS in Rs,0.36,0.21,0.0,-0.78,-0.3,-0.2,-0.55,0.22,-0.1,-0.19,0.08,0.05,-0.12
