,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,657.0,718.0,642.0,652.0,837.0,585.0,650.0,750.0,870.0,956.0,1137.0,1794.0,1624
Expenses,577.0,650.0,621.0,631.0,787.0,521.0,671.0,700.0,802.0,888.0,1038.0,1586.0,1458
Operating Profit,80.0,67.0,21.0,21.0,50.0,65.0,-21.0,50.0,68.0,68.0,99.0,208.0,166
OPM %,12.0,9.0,3.0,3.0,6.0,11.0,-3.0,7.0,8.0,7.0,9.0,12.0,10
Other Income,2.0,6.0,10.0,3.0,9.0,8.0,3.0,9.0,3.0,6.0,2.0,6.0,10
Interest,30.0,29.0,33.0,15.0,29.0,30.0,29.0,38.0,43.0,43.0,44.0,48.0,40
Depreciation,25.0,25.0,26.0,15.0,16.0,15.0,19.0,15.0,14.0,12.0,11.0,18.0,25
Profit before tax,27.0,19.0,-28.0,-6.0,15.0,28.0,-66.0,5.0,14.0,19.0,46.0,148.0,112
Tax %,38.0,10.0,-8.0,45.0,24.0,7.0,-3.0,21.0,1.0,8.0,7.0,31.0,
Net Profit,17.0,17.0,-30.0,-3.0,11.0,26.0,-68.0,4.0,14.0,17.0,43.0,103.0,68
EPS in Rs,1.52,1.55,-2.65,-0.29,1.0,2.31,-6.06,0.39,1.22,1.52,3.85,9.16,6.09
