,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,903.0,560.0,534.0,782.0,910.0,707.0,664.0,986.0,1122.0,753.0,652.0,724.0,903.0
Expenses,683.0,482.0,463.0,631.0,695.0,580.0,555.0,798.0,843.0,632.0,571.0,643.0,715.0
Operating Profit,220.0,78.0,71.0,150.0,215.0,127.0,109.0,188.0,278.0,121.0,81.0,81.0,188.0
OPM %,24.0,14.0,13.0,19.0,24.0,18.0,16.0,19.0,25.0,16.0,12.0,11.0,21.0
Other Income,6.0,6.0,5.0,5.0,8.0,15.0,7.0,5.0,11.0,13.0,17.0,18.0,25.0
Interest,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,11.0,11.0,13.0,11.0,11.0,11.0,11.0,11.0,15.0,11.0,14.0,14.0,16.0
Profit before tax,213.0,71.0,61.0,143.0,210.0,129.0,104.0,180.0,272.0,121.0,82.0,83.0,196.0
Tax %,26.0,24.0,12.0,26.0,26.0,24.0,28.0,23.0,26.0,25.0,12.0,26.0,27.0
Net Profit,158.0,54.0,54.0,106.0,155.0,98.0,75.0,138.0,202.0,91.0,72.0,62.0,144.0
EPS in Rs,3.17,1.09,1.09,2.13,3.11,1.96,1.5,2.77,4.05,1.82,1.45,1.24,2.88
