,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,1.3,1.3,1.3,1.3,1.3,1.3,10.7,10.7,10.7,10.7,10.7,19.26,22.77
Reserves,8.51,10.07,10.37,9.66,9.27,9.3,7.55,8.56,8.94,9.01,9.72,4.89,3.63
Borrowings,16.96,19.33,25.95,15.77,14.11,11.33,7.93,7.87,8.8,11.57,17.64,13.15,16.78
Other Liabilities,22.52,10.3,5.36,11.36,8.86,11.43,9.05,7.23,7.0,4.17,8.17,7.19,7.03
Total Liabilities,49.29,41.0,42.98,38.09,33.54,33.36,35.23,34.36,35.44,35.45,46.23,44.49,50.21
Fixed Assets,15.36,16.6,17.04,15.59,14.16,13.0,12.27,13.33,11.8,10.62,9.79,15.21,16.08
CWIP,0.05,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,7.02,0.0,0.0
Investments,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0
Other Assets,33.87,24.39,25.93,22.49,19.37,20.35,22.19,21.02,23.63,24.83,29.42,29.28,34.13
Total Assets,49.29,41.0,42.98,38.09,33.54,33.36,35.23,34.36,35.44,35.45,46.23,44.49,50.21
