,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1.2,1.27,1.25,2.0,1.63,25.86,0.76,0.28,0.22,12.41,0.8,98.52,99.48
Expenses,-1.51,-2.22,-1.33,-1.11,-3.4,10.19,-3.8,-2.95,-3.79,7.23,-3.52,87.13,87.37
Operating Profit,2.71,3.49,2.58,3.11,5.03,15.67,4.56,3.23,4.01,5.18,4.32,11.39,12.11
OPM %,225.83,274.8,206.4,155.5,308.59,60.6,600.0,1153.57,1822.73,41.74,540.0,11.56,12.17
Other Income,0.05,0.2,0.24,0.21,0.26,0.18,0.36,0.26,0.22,0.21,2.43,0.44,0.47
Interest,1.7,2.36,1.52,1.76,4.33,6.75,4.46,3.38,3.78,4.88,5.88,6.98,7.13
Depreciation,0.36,0.39,0.38,0.51,0.51,0.4,0.34,0.36,0.35,0.32,0.25,0.23,0.24
Profit before tax,0.7,0.94,0.92,1.05,0.45,8.7,0.12,-0.25,0.1,0.19,0.62,4.62,5.21
Tax %,37.14,34.04,32.61,30.48,31.11,38.85,108.33,-36.0,50.0,21.05,33.87,23.81,
Net Profit,0.45,0.62,0.62,0.72,0.31,5.32,-0.01,-0.34,0.05,0.15,0.41,3.52,3.97
EPS in Rs,0.47,0.15,0.2,0.16,0.04,0.61,-0.01,-0.11,0.0,0.02,0.11,0.55,0.68
