,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,281.0,330.0,406.0,521.0,558.0,339.0,344.0,398.0,457.0,429.0,438.0,396.0,313
Expenses,313.0,316.0,517.0,598.0,531.0,365.0,371.0,398.0,438.0,420.0,417.0,363.0,281
Operating Profit,-32.0,13.0,-111.0,-78.0,27.0,-26.0,-27.0,-1.0,19.0,9.0,21.0,33.0,32
OPM %,-11.0,4.0,-27.0,-15.0,5.0,-8.0,-8.0,-0.0,4.0,2.0,5.0,8.0,10
Other Income,1.0,1.0,4.0,3.0,-1.0,554.0,-121.0,4.0,75.0,-165.0,4.0,7.0,3
Interest,28.0,28.0,27.0,27.0,27.0,42.0,95.0,102.0,109.0,112.0,118.0,123.0,126
Depreciation,120.0,122.0,127.0,139.0,133.0,101.0,57.0,29.0,31.0,28.0,24.0,22.0,22
Profit before tax,-179.0,-136.0,-261.0,-240.0,-135.0,385.0,-300.0,-128.0,-47.0,-296.0,-117.0,-105.0,-113
Tax %,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,
Net Profit,-179.0,-136.0,-261.0,-240.0,-135.0,385.0,-300.0,-128.0,-47.0,-296.0,-117.0,-105.0,-113
EPS in Rs,-2.93,-2.22,-4.27,-3.92,-2.2,6.28,-4.9,-2.09,-0.76,-4.84,-1.91,-1.72,-1.84
