,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.67,0.39,0.13,0.14,0.15,19.53,22.17,24.34,16.57,10.6,6.34,1.9,2.85
Expenses,0.04,0.23,0.15,0.1,0.19,17.36,12.58,22.93,14.59,10.03,11.42,11.58,12.57
Operating Profit,0.63,0.16,-0.02,0.04,-0.04,2.17,9.59,1.41,1.98,0.57,-5.08,-9.68,-9.72
OPM %,94.03,41.03,-15.38,28.57,-26.67,11.11,43.26,5.79,11.95,5.38,-80.13,-509.47,-341.05
Other Income,0.0,-0.05,-0.02,0.0,0.0,0.0,0.0,0.0,0.08,-0.17,0.0,0.0,0.00
Interest,0.0,0.0,0.0,0.0,0.02,1.71,8.78,0.49,1.59,1.18,0.03,0.0,0.00
Depreciation,0.03,0.03,0.0,0.0,0.0,0.0,0.15,0.24,0.21,0.07,0.0,0.0,0.00
Profit before tax,0.6,0.08,-0.04,0.04,-0.06,0.46,0.66,0.68,0.26,-0.85,-5.11,-9.68,-9.72
Tax %,30.0,-37.5,-25.0,25.0,0.0,30.43,30.3,22.06,38.46,1.18,0.0,0.0,
Net Profit,0.42,0.12,-0.05,0.03,-0.06,0.32,0.45,0.54,0.16,-0.84,-5.11,-9.68,-9.72
EPS in Rs,1.39,0.4,-0.05,0.1,-0.2,1.06,1.49,1.79,0.53,-2.79,-16.96,-32.13,-32.26
