,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,502.0,651.0,717.0,881.0,932.0,976.0,1138.0,1081.0,1139.0,1242.0,1462.0,2071.0,2318
Expenses,415.0,529.0,574.0,709.0,727.0,744.0,899.0,836.0,853.0,945.0,1131.0,1671.0,1888
Operating Profit,87.0,121.0,143.0,171.0,205.0,232.0,239.0,245.0,286.0,298.0,331.0,400.0,430
OPM %,17.0,19.0,20.0,19.0,22.0,24.0,21.0,23.0,25.0,24.0,23.0,19.0,19
Other Income,2.0,2.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,4.0,3.0,4
Interest,15.0,21.0,17.0,14.0,11.0,11.0,8.0,8.0,18.0,17.0,16.0,34.0,55
Depreciation,20.0,29.0,29.0,27.0,28.0,33.0,34.0,32.0,47.0,49.0,57.0,64.0,74
Profit before tax,54.0,74.0,100.0,134.0,167.0,189.0,202.0,209.0,225.0,235.0,261.0,305.0,304
Tax %,33.0,36.0,35.0,30.0,27.0,29.0,27.0,26.0,26.0,22.0,22.0,12.0,
Net Profit,36.0,47.0,64.0,94.0,122.0,135.0,148.0,155.0,166.0,182.0,204.0,269.0,280
EPS in Rs,2.72,3.57,4.84,7.06,9.18,10.12,11.14,11.64,12.47,13.7,15.36,20.21,21.03
