,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.07,0.07,0.07,0.07,0.09,1.27,6.94,63.02,9.06,13.14,15.52,41.1,75.38
Expenses,0.06,0.06,0.06,0.09,0.23,1.29,6.96,62.88,8.96,13.11,15.41,40.73,75.95
Operating Profit,0.01,0.01,0.01,-0.02,-0.14,-0.02,-0.02,0.14,0.1,0.03,0.11,0.37,-0.57
OPM %,14.29,14.29,14.29,-28.57,-155.56,-1.57,-0.29,0.22,1.1,0.23,0.71,0.9,-0.76
Other Income,0.01,0.02,0.02,0.03,0.03,0.03,0.03,0.03,-0.02,0.02,0.03,0.04,0.04
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.11,0.11
Depreciation,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.1,0.07,0.03,0.01,0.0,0.00
Profit before tax,0.02,0.03,0.03,0.01,-0.44,0.01,0.01,0.05,0.01,0.02,0.13,0.3,-0.64
Tax %,0.0,33.33,33.33,0.0,0.0,0.0,0.0,20.0,0.0,50.0,30.77,26.67,
Net Profit,0.01,0.02,0.02,0.01,-0.44,0.01,0.01,0.04,0.01,0.02,0.09,0.22,-0.68
EPS in Rs,0.01,0.02,0.02,0.01,-0.42,0.01,0.01,0.04,0.01,0.02,0.09,0.21,-0.64
