,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,33.0,25.0,42.0,60.0,53.0,69.0,92.0,76.0,70.0,103.0,154.0,162.0,202
Expenses,36.0,25.0,33.0,43.0,42.0,50.0,65.0,59.0,58.0,60.0,79.0,97.0,104
Operating Profit,-3.0,0.0,9.0,16.0,11.0,20.0,26.0,18.0,12.0,42.0,75.0,64.0,98
OPM %,-8.0,0.0,21.0,27.0,21.0,29.0,29.0,23.0,17.0,41.0,49.0,40.0,49
Other Income,1.0,0.0,-2.0,0.0,0.0,2.0,3.0,3.0,0.0,-4.0,1.0,0.0,7
Interest,1.0,2.0,7.0,7.0,8.0,6.0,7.0,5.0,8.0,2.0,2.0,6.0,8
Depreciation,2.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Profit before tax,-5.0,-4.0,-4.0,5.0,-0.0,15.0,22.0,15.0,4.0,35.0,72.0,58.0,97
Tax %,58.0,15.0,38.0,33.0,285.0,14.0,12.0,13.0,36.0,30.0,25.0,26.0,
Net Profit,-2.0,-3.0,-2.0,4.0,0.0,12.0,19.0,13.0,2.0,24.0,54.0,43.0,73
EPS in Rs,-1.85,-3.02,-2.08,1.21,0.16,4.11,6.23,4.31,0.72,7.84,17.41,12.69,21.80
