,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,213.0,214.0,263.0,254.0,189.0,167.0,207.0,255.0,249.0,268.0,285.0,313.0,353
Expenses,198.0,200.0,251.0,238.0,178.0,156.0,195.0,239.0,233.0,248.0,266.0,289.0,327
Operating Profit,15.0,14.0,12.0,16.0,10.0,11.0,12.0,16.0,16.0,19.0,19.0,24.0,26
OPM %,7.0,7.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,7.0,7.0,8.0,7
Other Income,0.0,0.0,1.0,1.0,2.0,1.0,1.0,5.0,0.0,0.0,8.0,3.0,3
Interest,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,10.0,12
Depreciation,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3
Profit before tax,2.0,3.0,1.0,5.0,0.0,-0.0,1.0,10.0,4.0,8.0,17.0,13.0,14
Tax %,30.0,41.0,18.0,36.0,90.0,-25.0,32.0,13.0,12.0,23.0,25.0,29.0,
Net Profit,2.0,2.0,1.0,3.0,0.0,-0.0,1.0,8.0,4.0,6.0,12.0,10.0,10
EPS in Rs,0.18,0.18,0.12,0.36,0.0,-0.02,0.1,0.99,0.43,0.73,1.45,1.12,1.20
