,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,342.0,360.0,316.0,301.0,306.0,304.0,239.0,251.0,238.0,227.0,219.0,199.0,198.0
Expenses,300.0,354.0,328.0,388.0,356.0,331.0,393.0,330.0,349.0,357.0,345.0,354.0,331.0
Operating Profit,42.0,6.0,-12.0,-86.0,-50.0,-28.0,-154.0,-80.0,-111.0,-129.0,-126.0,-154.0,-133.0
OPM %,12.0,2.0,-4.0,-29.0,-16.0,-9.0,-65.0,-32.0,-47.0,-57.0,-57.0,-77.0,-67.0
Other Income,116.0,111.0,155.0,116.0,120.0,113.0,281.0,150.0,138.0,127.0,199.0,113.0,175.0
Interest,510.0,541.0,531.0,516.0,533.0,552.0,538.0,540.0,581.0,592.0,641.0,645.0,665.0
Depreciation,231.0,214.0,212.0,202.0,191.0,192.0,187.0,183.0,184.0,181.0,181.0,166.0,170.0
Profit before tax,-582.0,-638.0,-600.0,-689.0,-655.0,-659.0,-598.0,-653.0,-738.0,-776.0,-749.0,-852.0,-793.0
Tax %,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Profit,-582.0,-638.0,-602.0,-689.0,-655.0,-659.0,-601.0,-653.0,-738.0,-776.0,-749.0,-852.0,-793.0
EPS in Rs,-9.24,-10.12,-9.56,-10.93,-10.39,-10.46,-9.53,-10.37,-11.71,-12.31,-11.88,-13.52,-12.58
