,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,1835.0,1938.0,1928.0,2211.0,2407.0,2258.0,2345.0,2553.0,2159.0,2038.0,2695.0,3511.0,3634
Expenses,1608.0,1765.0,1729.0,1988.0,2174.0,2023.0,2101.0,2318.0,2013.0,1951.0,2519.0,3190.0,3348
Operating Profit,227.0,173.0,198.0,223.0,233.0,235.0,244.0,236.0,146.0,87.0,176.0,321.0,287
OPM %,12.0,9.0,10.0,10.0,10.0,10.0,10.0,9.0,7.0,4.0,7.0,9.0,8
Other Income,20.0,22.0,-34.0,62.0,36.0,176.0,155.0,136.0,23.0,41.0,61.0,9.0,-31
Interest,38.0,40.0,43.0,47.0,45.0,44.0,46.0,50.0,51.0,40.0,34.0,50.0,66
Depreciation,67.0,79.0,84.0,106.0,114.0,106.0,118.0,126.0,128.0,120.0,129.0,142.0,146
Profit before tax,142.0,77.0,38.0,133.0,109.0,261.0,235.0,195.0,-10.0,-31.0,74.0,138.0,44
Tax %,28.0,36.0,-20.0,28.0,29.0,30.0,37.0,41.0,-5.0,-93.0,52.0,37.0,
Net Profit,103.0,49.0,47.0,97.0,79.0,182.0,149.0,116.0,-10.0,-60.0,35.0,87.0,107
EPS in Rs,50.23,26.88,30.42,49.69,45.9,93.41,91.25,72.65,-1.91,-35.42,16.91,43.61,52.89
