,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,4,4,4,4,4,4,4,4,4,4
Reserves,92,101,109,115,121,175,182,193,199,215,230,241,251
Borrowings,1,2,2,7,4,10,11,8,10,10,7,4,7
Other Liabilities,13,10,13,12,12,21,17,15,24,20,23,20,33
Total Liabilities,110,118,129,139,141,210,214,221,237,249,264,269,295
Fixed Assets,53,56,49,47,44,91,85,88,96,99,97,95,93
CWIP,0,2,2,2,3,0,7,0,0,3,0,0,0
Investments,3,0,17,34,0,69,25,65,79,85,90,106,103
Other Assets,54,59,60,56,94,50,96,68,62,62,78,69,99
Total Assets,110,118,129,139,141,210,214,221,237,249,264,269,295
