,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,117.0,143.0,169.0,168.0,154.0,150.0,165.0,160.0,161.0,143.0,194.0,209.0,196
Expenses,103.0,121.0,147.0,155.0,140.0,140.0,150.0,145.0,144.0,126.0,171.0,192.0,174
Operating Profit,13.0,22.0,22.0,13.0,14.0,11.0,14.0,15.0,16.0,16.0,23.0,17.0,22
OPM %,12.0,15.0,13.0,8.0,9.0,7.0,9.0,9.0,10.0,11.0,12.0,8.0,11
Other Income,3.0,3.0,3.0,3.0,5.0,9.0,5.0,7.0,9.0,5.0,5.0,6.0,8
Interest,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1
Depreciation,8.0,9.0,9.0,5.0,5.0,7.0,7.0,7.0,8.0,8.0,9.0,10.0,10
Profit before tax,8.0,16.0,16.0,11.0,14.0,12.0,12.0,14.0,16.0,12.0,18.0,12.0,19
Tax %,17.0,23.0,28.0,28.0,33.0,34.0,35.0,27.0,26.0,21.0,18.0,26.0,
Net Profit,6.0,12.0,11.0,8.0,9.0,8.0,8.0,10.0,12.0,10.0,15.0,9.0,14
EPS in Rs,1.56,3.06,2.81,1.98,2.32,2.04,1.94,2.54,3.01,2.43,3.7,2.27,3.50
