,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,493.0,585.0,638.0,625.0,497.0,457.0,467.0,560.0,766.0,610.0,241.0,216.0,293
Expenses,491.0,559.0,619.0,629.0,499.0,461.0,480.0,549.0,757.0,600.0,231.0,201.0,278
Operating Profit,3.0,26.0,19.0,-3.0,-2.0,-4.0,-14.0,11.0,9.0,10.0,10.0,15.0,15
OPM %,1.0,5.0,3.0,-1.0,-0.0,-1.0,-3.0,2.0,1.0,2.0,4.0,7.0,5
Other Income,1.0,0.0,14.0,2.0,0.0,14.0,0.0,0.0,0.0,-22.0,2.0,3.0,22
Interest,17.0,19.0,16.0,17.0,18.0,17.0,0.0,0.0,0.0,0.0,0.0,3.0,5
Depreciation,7.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,6.0,22.0,6.0,3.0,3
Profit before tax,-20.0,1.0,9.0,-24.0,-24.0,-11.0,-19.0,6.0,3.0,-35.0,5.0,12.0,29
Tax %,11.0,203.0,-2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Net Profit,-18.0,-1.0,9.0,-22.0,-24.0,-11.0,-19.0,6.0,3.0,-35.0,5.0,12.0,29
EPS in Rs,-7.8,-0.44,4.05,-9.54,-10.39,-4.89,-7.96,2.6,1.5,-14.89,2.12,5.21,12.28
