,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.04,0.33,0.16
Expenses,1.74,1.16,0.92,2.09,7.45,11.06,3.91,3.06,2.69,3.17,2.69,2.71,4.89
Operating Profit,-1.74,-1.16,-0.92,-2.09,-7.45,-11.06,-3.91,-3.06,-2.69,-3.17,-2.65,-2.38,-4.73
OPM %,,,,,,,,-646.34,-1821.43,-7850.0,-6625.0,-721.21,-2956.25
Other Income,0.91,0.16,0.60,0.50,0.94,1.98,1.11,0.41,0.14,0.04,0.04,0.02,0.00
Interest,0.00,0.00,0.00,0.00,0.13,0.01,0.00,0.0,0.0,0.01,0.01,0.33,0.00
Depreciation,0.10,0.04,0.03,0.04,0.10,0.20,0.21,0.25,0.12,0.08,0.04,0.02,2.23
Profit before tax,-0.93,-1.04,-0.35,-1.63,-6.74,-9.29,-3.01,-2.9,-2.67,-3.22,-2.66,-2.71,-6.96
Tax %,-3.23,0.00,0.00,0.61,-1.04,-1.08,0.66,0.69,0.0,0.0,0.0,-3.69,
Net Profit,-0.96,-1.04,-0.34,-1.63,-6.81,-9.38,-2.99,-2.88,-2.67,-3.21,-2.66,-2.81,-7.06
EPS in Rs,,-0.12,-0.04,-0.18,-0.76,-1.03,-0.32,-0.31,-0.29,-0.34,-0.29,-0.22,-0.54
