,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,4494.0,5137.0,5826.0,6130.0,6366.0,6505.0,6802.0,7957.0,7405.0,8889.0,13127.0,14663.0,13491
Expenses,3832.0,4484.0,5137.0,5395.0,5561.0,5630.0,5921.0,6969.0,6324.0,7085.0,10956.0,12913.0,12188
Operating Profit,662.0,653.0,688.0,735.0,805.0,874.0,881.0,988.0,1081.0,1804.0,2171.0,1749.0,1303
OPM %,15.0,13.0,12.0,12.0,13.0,13.0,13.0,12.0,15.0,20.0,17.0,12.0,10
Other Income,21.0,22.0,29.0,18.0,38.0,25.0,22.0,19.0,28.0,23.0,71.0,-21.0,-464
Interest,199.0,230.0,233.0,187.0,176.0,187.0,197.0,218.0,225.0,229.0,322.0,473.0,530
Depreciation,178.0,236.0,267.0,279.0,286.0,318.0,352.0,381.0,403.0,456.0,537.0,599.0,634
Profit before tax,305.0,209.0,217.0,286.0,382.0,395.0,354.0,409.0,481.0,1142.0,1382.0,656.0,-325
Tax %,17.0,9.0,7.0,11.0,17.0,11.0,12.0,23.0,23.0,26.0,20.0,27.0,
Net Profit,254.0,190.0,202.0,256.0,317.0,351.0,312.0,315.0,371.0,844.0,1099.0,481.0,-438
EPS in Rs,35.32,26.36,27.92,35.28,43.46,48.26,43.0,43.46,51.21,116.73,152.09,66.57,-60.57
