,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,96.0,77.0,13.0,181.0,25.0,26.0,24.0,20.0,18.0,15.0,85.0,57.0,81
Expenses,93.0,66.0,6.0,170.0,9.0,8.0,7.0,3.0,13.0,2.0,79.0,45.0,75
Operating Profit,3.0,10.0,8.0,11.0,16.0,18.0,17.0,17.0,5.0,13.0,6.0,12.0,5
OPM %,3.0,13.0,56.0,6.0,64.0,70.0,70.0,83.0,30.0,89.0,7.0,20.0,6
Other Income,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0,75
Interest,2.0,7.0,6.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
Depreciation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Profit before tax,1.0,3.0,1.0,9.0,13.0,18.0,16.0,6.0,5.0,13.0,4.0,11.0,80
Tax %,22.0,25.0,13.0,33.0,43.0,37.0,30.0,33.0,40.0,24.0,24.0,30.0,
Net Profit,1.0,2.0,1.0,6.0,7.0,11.0,12.0,4.0,3.0,9.0,3.0,8.0,59
EPS in Rs,0.1,0.11,0.04,0.3,0.38,0.6,0.61,0.21,0.14,0.5,0.17,0.41,3.08
