,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,274.0,393.0,509.0,546.0,597.0,750.0,856.0,982.0,1074.0,1212.0,1347.0,1685.0,1798
Expenses,215.0,307.0,414.0,427.0,425.0,480.0,533.0,637.0,702.0,781.0,858.0,1146.0,1191
Operating Profit,59.0,86.0,95.0,118.0,172.0,269.0,322.0,345.0,372.0,431.0,489.0,539.0,607
OPM %,21.0,22.0,19.0,22.0,29.0,36.0,38.0,35.0,35.0,36.0,36.0,32.0,34
Other Income,1.0,1.0,9.0,7.0,3.0,25.0,26.0,31.0,12.0,9.0,22.0,9.0,8
Interest,1.0,1.0,0.0,0.0,0.0,1.0,11.0,23.0,2.0,2.0,4.0,26.0,46
Depreciation,3.0,3.0,5.0,16.0,20.0,23.0,26.0,36.0,50.0,43.0,65.0,117.0,148
Profit before tax,55.0,83.0,98.0,109.0,154.0,270.0,312.0,317.0,331.0,394.0,442.0,405.0,421
Tax %,33.0,30.0,28.0,18.0,13.0,9.0,6.0,8.0,11.0,10.0,8.0,8.0,
Net Profit,37.0,58.0,71.0,89.0,135.0,247.0,295.0,291.0,297.0,355.0,406.0,374.0,378
EPS in Rs,2686.55,4232.73,5121.45,6489.45,9714.18,17.95,21.39,21.15,21.84,26.16,29.88,28.1,28.35
