,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,13.55,13.55,13.55,13.55,13.55,27.1,27.1,27.1,27.1,27.1,27.1,27.1,27.1
Reserves,29.76,32.53,35.43,39.31,44.79,55.84,57.17,55.94,52.98,58.36,66.25,60.81,58.72
Preference Capital,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Borrowings,102.21,95.39,84.15,57.33,37.26,24.61,19.36,24.14,19.56,19.6,26.76,0.22,0.14
Other Liabilities,29.06,33.4,56.02,47.99,55.91,53.59,57.36,60.0,51.45,60.0,35.6,2.59,2.44
Total Liabilities,174.58,174.87,189.15,158.18,151.51,161.14,160.99,167.18,151.09,165.06,155.71,90.72,88.4
Fixed Assets,110.02,104.54,99.06,93.51,90.12,89.53,86.29,81.5,83.73,83.77,82.62,58.32,56.69
CWIP,4.8,4.83,4.82,4.82,4.82,4.82,8.74,9.04,3.68,3.68,3.68,0.04,0.04
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,59.76,65.5,85.27,59.85,56.57,66.79,65.96,76.64,63.68,77.61,69.41,32.36,31.67
Total Assets,174.58,174.87,189.15,158.18,151.51,161.14,160.99,167.18,151.09,165.06,155.71,90.72,88.4
