,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1939.0,1609.0,1570.0,1728.0,2087.0,1905.0,2441.0,3026.0,2387.0,2248.0,2670.0,2928.0,3259.0
Expenses,1015.0,1004.0,937.0,1029.0,1158.0,1102.0,1309.0,2004.0,1498.0,1623.0,1931.0,1706.0,1379.0
Operating Profit,924.0,604.0,633.0,698.0,930.0,803.0,1132.0,1022.0,890.0,625.0,739.0,1222.0,1880.0
OPM %,48.0,38.0,40.0,40.0,45.0,42.0,46.0,34.0,37.0,28.0,28.0,42.0,58.0
Other Income,68.0,54.0,50.0,135.0,152.0,81.0,215.0,212.0,214.0,119.0,136.0,87.0,134.0
Interest,207.0,191.0,257.0,290.0,191.0,195.0,100.0,193.0,204.0,214.0,233.0,486.0,514.0
Depreciation,292.0,292.0,294.0,288.0,284.0,281.0,277.0,289.0,294.0,295.0,291.0,398.0,409.0
Profit before tax,493.0,176.0,132.0,255.0,607.0,407.0,969.0,753.0,605.0,235.0,351.0,426.0,1092.0
Tax %,28.0,19.0,20.0,18.0,44.0,21.0,9.0,26.0,24.0,20.0,20.0,32.0,22.0
Net Profit,356.0,142.0,105.0,209.0,337.0,321.0,877.0,555.0,457.0,187.0,282.0,290.0,857.0
EPS in Rs,2.14,0.75,0.65,1.22,2.06,1.97,5.26,3.41,2.83,1.09,1.65,1.76,5.17
