,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,TTM
Sales,3077.0,3351.0,4002.0,4232.0,4590.0,4254.0,4697.0,6656.0,4975.0,4572.0,4786.0,5418.0,5000
Expenses,2840.0,3239.0,3920.0,4143.0,4326.0,4011.0,4403.0,6308.0,4768.0,4271.0,4535.0,5060.0,4675
Operating Profit,237.0,112.0,82.0,88.0,264.0,243.0,293.0,348.0,207.0,302.0,251.0,358.0,325
OPM %,8.0,3.0,2.0,2.0,6.0,6.0,6.0,5.0,4.0,7.0,5.0,7.0,7
Other Income,14.0,41.0,15.0,24.0,48.0,36.0,-36.0,65.0,53.0,84.0,59.0,83.0,91
Interest,63.0,69.0,78.0,104.0,108.0,80.0,59.0,116.0,169.0,76.0,69.0,48.0,54
Depreciation,13.0,14.0,25.0,29.0,27.0,30.0,34.0,38.0,68.0,69.0,63.0,75.0,86
Profit before tax,176.0,69.0,-6.0,-21.0,177.0,168.0,164.0,259.0,22.0,241.0,179.0,318.0,277
Tax %,33.0,26.0,11.0,33.0,38.0,36.0,49.0,36.0,101.0,24.0,23.0,27.0,
Net Profit,118.0,51.0,-5.0,-14.0,110.0,108.0,84.0,167.0,-0.0,184.0,137.0,231.0,199
EPS in Rs,10.66,4.62,-0.48,-1.25,9.85,9.57,7.39,14.69,-0.01,16.04,11.91,20.03,17.29
