,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99,0.99
Reserves,20.22,19.86,19.9,18.99,32.16,36.3,37.58,39.36,38.57,48.53,49.95,52.78,59.09
Borrowings,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,3.05,6.82,2.52,2.66,2.1,2.18,2.48,3.03,2.58,2.98,7.61,12.3,15.86
Total Liabilities,24.26,27.67,23.41,22.64,35.25,39.47,41.05,43.38,42.14,52.5,58.55,66.07,75.94
Fixed Assets,2.7,2.98,2.8,2.66,2.58,2.51,2.64,2.71,1.08,0.95,0.95,0.8200000000000001,0.75
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,11.64,14.05,9.63,5.55,18.14,18.9,24.58,37.4,27.02,49.21,35.33,38.72,54.11
Other Assets,9.92,10.64,10.98,14.43,14.53,18.06,13.83,3.27,14.04,2.34,22.27,26.53,21.08
Total Assets,24.26,27.67,23.41,22.64,35.25,39.47,41.05,43.38,42.14,52.5,58.55,66.07,75.94
